X_GENE_ID	CHROM	X_POS	ANC
GwA_29681-RA	chr19	1660636	FALSE
GwA_29898-RA	chr19	7450625	FALSE
GwA_29903-RA	chr19	7541723	FALSE
GwA_29968-RA	chr19	8428202	FALSE
GwA_30153-RA	chr19	11750506	FALSE
GwA_30222-RA	chr19	12642244	FALSE
GwA_30698-RA	chr19	18800992	FALSE
GwA_30905-RA	chr19	21386659	FALSE
GwA_30935-RA	chr19	21894098	FALSE
GwA_30594-RA	chr19	17692289	FALSE
GwA_30394-RA	chr19	15343545	FALSE
GwA_30804-RA	chr19	19915213	FALSE
GwA_29924-RA	chr19	7935768	FALSE
GwA_30699-RA	chr19	18805071	TRUE
GwA_30487-RA	chr19	16590437	TRUE
GwA_30623-RA	chr19	18098495	TRUE
GwA_30211-RA	chr19	12377266	TRUE
GwA_30555-RA	chr19	17288570	TRUE
GwA_29725-RA	chr19	2956073	TRUE
GwA_30658-RA	chr19	18467006	TRUE
GwA_30682-RA	chr19	18691637	TRUE
GwA_29629-RA	chr19	556152	TRUE
GwA_29836-RA	chr19	6042211	TRUE
GwA_30055-RA	chr19	10411059	TRUE
GwA_19492-RA	chr12	4688322	FALSE
GwA_19482-RA	chr12	4587018	FALSE
GwA_21272-RA	chr12	22179183	FALSE
GwA_19531-RA	chr12	5133306	FALSE
GwA_29786-RA	chr19	4698649	FALSE
GwA_21249-RA	chr12	21971211	FALSE
GwA_20290-RA	chr12	15562778	FALSE
GwA_20122-RA	chr12	12997581	FALSE
GwA_21296-RA	chr12	22688620	FALSE
GwA_30848-RA	chr19	20349514	FALSE
GwA_30850-RA	chr19	20456746	FALSE
GwA_19453-RA	chr12	3820673	FALSE
GwA_19205-RA	chr12	262659	FALSE
GwA_29722-RA	chr19	2869226	FALSE
GwA_29633-RA	chr19	715356	FALSE
GwA_29907-RA	chr19	7560370	FALSE
GwA_29755-RA	chr19	3763018	FALSE
GwA_29981-RA	chr19	8777598	FALSE
GwA_30638-RA	chr19	18233937	FALSE
GwA_30332-RA	chr19	14409880	FALSE
