"","ensembl_gene_id","external_gene_name","chromosome_name","start_position","end_position","gaculeatus_paralog_chromosome","gaculeatus_paralog_chrom_start","gaculeatus_paralog_chrom_end","hsapiens_homolog_ensembl_gene","hsapiens_homolog_chromosome","hsapiens_homolog_chrom_start","hsapiens_homolog_chrom_end","hsapiens_homolog_associated_gene_name","hsapiens_homolog_orthology_type","hsapiens_homolog_perc_id_r1"
"1862","ENSGACG00000008935","","XIX",14316668,14323657,"XXI",3656099,3657227,"ENSG00000069696","11",637269,640706,"DRD4","ortholog_one2one",50.1193
"1863","ENSGACG00000008935","","XIX",14316668,14323657,"VIII",1058397,1059528,"ENSG00000069696","11",637269,640706,"DRD4","ortholog_one2one",50.1193
"1864","ENSGACG00000008935","","XIX",14316668,14323657,"XXI",2656363,2657362,"ENSG00000069696","11",637269,640706,"DRD4","ortholog_one2one",50.1193
"1865","ENSGACG00000008935","","XIX",14316668,14323657,"XXI",3645955,3647068,"ENSG00000069696","11",637269,640706,"DRD4","ortholog_one2one",50.1193
"1866","ENSGACG00000008935","","XIX",14316668,14323657,"XVI",17327451,17333771,"ENSG00000069696","11",637269,640706,"DRD4","ortholog_one2one",50.1193
"1867","ENSGACG00000008935","","XIX",14316668,14323657,"XVI",17192985,17249227,"ENSG00000069696","11",637269,640706,"DRD4","ortholog_one2one",50.1193
"1868","ENSGACG00000008935","","XIX",14316668,14323657,"XVI",17118308,17219966,"ENSG00000069696","11",637269,640706,"DRD4","ortholog_one2one",50.1193
"1869","ENSGACG00000008935","","XIX",14316668,14323657,"XVI",4725327,4806514,"ENSG00000069696","11",637269,640706,"DRD4","ortholog_one2one",50.1193
"1870","ENSGACG00000008935","","XIX",14316668,14323657,"XVI",4752863,4753620,"ENSG00000069696","11",637269,640706,"DRD4","ortholog_one2one",50.1193
"1871","ENSGACG00000008935","","XIX",14316668,14323657,"JACDQR010000172.1",62324,63429,"ENSG00000069696","11",637269,640706,"DRD4","ortholog_one2one",50.1193
"1872","ENSGACG00000008935","","XIX",14316668,14323657,"XVI",17794097,17796014,"ENSG00000069696","11",637269,640706,"DRD4","ortholog_one2one",50.1193
"1873","ENSGACG00000008935","","XIX",14316668,14323657,"XVI",17813943,17815093,"ENSG00000069696","11",637269,640706,"DRD4","ortholog_one2one",50.1193
"1874","ENSGACG00000008935","","XIX",14316668,14323657,"XXI",2643067,2648181,"ENSG00000069696","11",637269,640706,"DRD4","ortholog_one2one",50.1193
"1875","ENSGACG00000008935","","XIX",14316668,14323657,"JACDQR010000172.1",51422,69742,"ENSG00000069696","11",637269,640706,"DRD4","ortholog_one2one",50.1193
"1876","ENSGACG00000008935","","XIX",14316668,14323657,"XIX",9208321,9214494,"ENSG00000069696","11",637269,640706,"DRD4","ortholog_one2one",50.1193
"1877","ENSGACG00000008935","","XIX",14316668,14323657,"IV",31559097,31608434,"ENSG00000069696","11",637269,640706,"DRD4","ortholog_one2one",50.1193
"1878","ENSGACG00000008935","","XIX",14316668,14323657,"Y",12575548,12583424,"ENSG00000069696","11",637269,640706,"DRD4","ortholog_one2one",50.1193
"1879","ENSGACG00000008935","","XIX",14316668,14323657,"XIV",9570853,9599730,"ENSG00000069696","11",637269,640706,"DRD4","ortholog_one2one",50.1193
"1880","ENSGACG00000008935","","XIX",14316668,14323657,"IV",4251075,4333726,"ENSG00000069696","11",637269,640706,"DRD4","ortholog_one2one",50.1193
"1881","ENSGACG00000025916","cecr2","XIX",5610454,5637046,"VIII",3586577,3629730,"ENSG00000099954","22",17359949,17558151,"CECR2","ortholog_one2one",31.9672
"1882","ENSGACG00000025916","cecr2","XIX",5610454,5637046,"XVI",10947525,10987483,"ENSG00000099954","22",17359949,17558151,"CECR2","ortholog_one2one",31.9672
"1883","ENSGACG00000025916","cecr2","XIX",5610454,5637046,"II",6771651,6830858,"ENSG00000099954","22",17359949,17558151,"CECR2","ortholog_one2one",31.9672
"1884","ENSGACG00000025916","cecr2","XIX",5610454,5637046,"I",6317101,6329299,"ENSG00000099954","22",17359949,17558151,"CECR2","ortholog_one2one",31.9672
"1885","ENSGACG00000025916","cecr2","XIX",5610454,5637046,"XI",6614733,6621778,"ENSG00000099954","22",17359949,17558151,"CECR2","ortholog_one2one",31.9672
"1886","ENSGACG00000025916","cecr2","XIX",5610454,5637046,"XI",8560656,8571588,"ENSG00000099954","22",17359949,17558151,"CECR2","ortholog_one2one",31.9672
"1887","ENSGACG00000025916","cecr2","XIX",5610454,5637046,"IX",20718188,20722642,"ENSG00000099954","22",17359949,17558151,"CECR2","ortholog_one2one",31.9672
"1888","ENSGACG00000025916","cecr2","XIX",5610454,5637046,"XI",4418898,4441691,"ENSG00000099954","22",17359949,17558151,"CECR2","ortholog_one2one",31.9672
"1889","ENSGACG00000025916","cecr2","XIX",5610454,5637046,"IX",9454333,9490195,"ENSG00000099954","22",17359949,17558151,"CECR2","ortholog_one2one",31.9672
"1890","ENSGACG00000025916","cecr2","XIX",5610454,5637046,"XV",161612,178546,"ENSG00000099954","22",17359949,17558151,"CECR2","ortholog_one2one",31.9672
"1891","ENSGACG00000025916","cecr2","XIX",5610454,5637046,"X",1361155,1369435,"ENSG00000099954","22",17359949,17558151,"CECR2","ortholog_one2one",31.9672
"1892","ENSGACG00000025916","cecr2","XIX",5610454,5637046,"XIV",12409294,12413962,"ENSG00000099954","22",17359949,17558151,"CECR2","ortholog_one2one",31.9672
"1893","ENSGACG00000025916","cecr2","XIX",5610454,5637046,"XX",4076103,4086990,"ENSG00000099954","22",17359949,17558151,"CECR2","ortholog_one2one",31.9672
"1894","ENSGACG00000025916","cecr2","XIX",5610454,5637046,"X",9561472,9568175,"ENSG00000099954","22",17359949,17558151,"CECR2","ortholog_one2one",31.9672
"1895","ENSGACG00000025916","cecr2","XIX",5610454,5637046,"XII",3348635,3363781,"ENSG00000099954","22",17359949,17558151,"CECR2","ortholog_one2one",31.9672
"1896","ENSGACG00000008843","","XIX",14453217,14457605,"VIII",13789032,13796565,"ENSG00000068438","X",48476021,48486364,"FTSJ1","ortholog_one2one",69.9088
"1897","ENSGACG00000008843","","XIX",14453217,14457605,"XI",15177020,15179810,"ENSG00000068438","X",48476021,48486364,"FTSJ1","ortholog_one2one",69.9088
"1898","ENSGACG00000026161","bcl2l13","XIX",5647435,5660507,"",NA,NA,"ENSG00000099968","22",17628855,17730855,"BCL2L13","ortholog_one2one",39.1753
"1899","ENSGACG00000013687","wee2","XIX",5660284,5667504,"XV",2804444,2820175,"ENSG00000214102","7",141708353,141731271,"WEE2","ortholog_one2one",43.5626
"1900","ENSGACG00000013687","wee2","XIX",5660284,5667504,"XII",18531609,18534138,"ENSG00000214102","7",141708353,141731271,"WEE2","ortholog_one2one",43.5626
"1901","ENSGACG00000013687","wee2","XIX",5660284,5667504,"XVII",18152682,18156764,"ENSG00000214102","7",141708353,141731271,"WEE2","ortholog_one2one",43.5626
"1902","ENSGACG00000013687","wee2","XIX",5660284,5667504,"VI",6649826,6656405,"ENSG00000214102","7",141708353,141731271,"WEE2","ortholog_one2one",43.5626
"1903","ENSGACG00000013687","wee2","XIX",5660284,5667504,"VI",6657025,6664534,"ENSG00000214102","7",141708353,141731271,"WEE2","ortholog_one2one",43.5626
"1904","ENSGACG00000013687","wee2","XIX",5660284,5667504,"VI",6665361,6674320,"ENSG00000214102","7",141708353,141731271,"WEE2","ortholog_one2one",43.5626
"1905","ENSGACG00000013687","wee2","XIX",5660284,5667504,"V",12381094,12384563,"ENSG00000214102","7",141708353,141731271,"WEE2","ortholog_one2one",43.5626
"1906","ENSGACG00000013687","wee2","XIX",5660284,5667504,"V",14351006,14357011,"ENSG00000214102","7",141708353,141731271,"WEE2","ortholog_one2one",43.5626
"1907","ENSGACG00000013687","wee2","XIX",5660284,5667504,"XIX",13292887,13297664,"ENSG00000214102","7",141708353,141731271,"WEE2","ortholog_one2one",43.5626
"1908","ENSGACG00000013687","wee2","XIX",5660284,5667504,"Y",4595909,4602138,"ENSG00000214102","7",141708353,141731271,"WEE2","ortholog_one2one",43.5626
"1909","ENSGACG00000013687","wee2","XIX",5660284,5667504,"X",14160778,14167762,"ENSG00000214102","7",141708353,141731271,"WEE2","ortholog_one2one",43.5626
"1910","ENSGACG00000013687","wee2","XIX",5660284,5667504,"XV",1327027,1349908,"ENSG00000214102","7",141708353,141731271,"WEE2","ortholog_one2one",43.5626
"1911","ENSGACG00000008743","pot1","XIX",14560621,14570633,"",NA,NA,"ENSG00000128513","7",124822386,124929983,"POT1","ortholog_one2one",27.918
"1912","ENSGACG00000008730","SPAM1","XIX",14601403,14606236,"XIX",14607994,14614972,"ENSG00000106304","7",123925237,123971414,"SPAM1","ortholog_one2one",36.1493
"1913","ENSGACG00000008730","SPAM1","XIX",14601403,14606236,"XVII",8460713,8465056,"ENSG00000106304","7",123925237,123971414,"SPAM1","ortholog_one2one",36.1493
"1914","ENSGACG00000008730","SPAM1","XIX",14601403,14606236,"XVII",7590091,7594952,"ENSG00000106304","7",123925237,123971414,"SPAM1","ortholog_one2one",36.1493
"1915","ENSGACG00000008730","SPAM1","XIX",14601403,14606236,"XIX",14621386,14627318,"ENSG00000106304","7",123925237,123971414,"SPAM1","ortholog_one2one",36.1493
"1916","ENSGACG00000008730","SPAM1","XIX",14601403,14606236,"XVII",8456685,8460236,"ENSG00000106304","7",123925237,123971414,"SPAM1","ortholog_one2one",36.1493
"1917","ENSGACG00000008730","SPAM1","XIX",14601403,14606236,"XII",13764586,13767774,"ENSG00000106304","7",123925237,123971414,"SPAM1","ortholog_one2one",36.1493
"1918","ENSGACG00000008730","SPAM1","XIX",14601403,14606236,"XII",14068225,14077937,"ENSG00000106304","7",123925237,123971414,"SPAM1","ortholog_one2one",36.1493
"1919","ENSGACG00000008727","hyal4","XIX",14607994,14614972,"XIX",14601403,14606236,"ENSG00000106302","7",123828983,123877481,"HYAL4","ortholog_one2one",53.6383
"1920","ENSGACG00000008727","hyal4","XIX",14607994,14614972,"XVII",8460713,8465056,"ENSG00000106302","7",123828983,123877481,"HYAL4","ortholog_one2one",53.6383
"1921","ENSGACG00000008727","hyal4","XIX",14607994,14614972,"XVII",7590091,7594952,"ENSG00000106302","7",123828983,123877481,"HYAL4","ortholog_one2one",53.6383
"1922","ENSGACG00000008727","hyal4","XIX",14607994,14614972,"XIX",14621386,14627318,"ENSG00000106302","7",123828983,123877481,"HYAL4","ortholog_one2one",53.6383
"1923","ENSGACG00000008727","hyal4","XIX",14607994,14614972,"XVII",8456685,8460236,"ENSG00000106302","7",123828983,123877481,"HYAL4","ortholog_one2one",53.6383
"1924","ENSGACG00000008727","hyal4","XIX",14607994,14614972,"XII",13764586,13767774,"ENSG00000106302","7",123828983,123877481,"HYAL4","ortholog_one2one",53.6383
"1925","ENSGACG00000008727","hyal4","XIX",14607994,14614972,"XII",14068225,14077937,"ENSG00000106302","7",123828983,123877481,"HYAL4","ortholog_one2one",53.6383
"1926","ENSGACG00000027449","wasla","XIX",14632267,14642767,"XVII",9785348,9789120,"ENSG00000106299","7",123681943,123749003,"WASL","ortholog_one2one",62.7723
"1927","ENSGACG00000008678","iqub","XIX",14661444,14668184,"",NA,NA,"ENSG00000164675","7",123452193,123535077,"IQUB","ortholog_one2one",38.0531
"1928","ENSGACG00000008655","CADPS2","XIX",14669812,14739171,"XVII",7937166,7989315,"ENSG00000081803","7",122318411,122886759,"CADPS2","ortholog_one2one",72.608
"1929","ENSGACG00000008655","CADPS2","XIX",14669812,14739171,"XVII",18265744,18348703,"ENSG00000081803","7",122318411,122886759,"CADPS2","ortholog_one2one",72.608
"1930","ENSGACG00000030904","fezf1","XIX",14742585,14748335,"XIII",16278924,16282160,"ENSG00000128610","7",122301303,122310691,"FEZF1","ortholog_one2one",57.2632
"1931","ENSGACG00000030904","fezf1","XIX",14742585,14748335,"XIV",7865615,7868364,"ENSG00000128610","7",122301303,122310691,"FEZF1","ortholog_one2one",57.2632
"1932","ENSGACG00000030904","fezf1","XIX",14742585,14748335,"XVII",18358505,18362721,"ENSG00000128610","7",122301303,122310691,"FEZF1","ortholog_one2one",57.2632
"1933","ENSGACG00000030904","fezf1","XIX",14742585,14748335,"III",9089563,9098703,"ENSG00000128610","7",122301303,122310691,"FEZF1","ortholog_one2one",57.2632
"1934","ENSGACG00000030904","fezf1","XIX",14742585,14748335,"VIII",3106073,3119658,"ENSG00000128610","7",122301303,122310691,"FEZF1","ortholog_one2one",57.2632
"1935","ENSGACG00000030904","fezf1","XIX",14742585,14748335,"XIV",5853524,5857665,"ENSG00000128610","7",122301303,122310691,"FEZF1","ortholog_one2one",57.2632
"1936","ENSGACG00000030904","fezf1","XIX",14742585,14748335,"XX",16174843,16181240,"ENSG00000128610","7",122301303,122310691,"FEZF1","ortholog_one2one",57.2632
"1937","ENSGACG00000030904","fezf1","XIX",14742585,14748335,"IV",5202847,5206890,"ENSG00000128610","7",122301303,122310691,"FEZF1","ortholog_one2one",57.2632
"1938","ENSGACG00000030904","fezf1","XIX",14742585,14748335,"XX",7202231,7207096,"ENSG00000128610","7",122301303,122310691,"FEZF1","ortholog_one2one",57.2632
"1939","ENSGACG00000030904","fezf1","XIX",14742585,14748335,"VII",16091668,16111774,"ENSG00000128610","7",122301303,122310691,"FEZF1","ortholog_one2one",57.2632
"1940","ENSGACG00000030904","fezf1","XIX",14742585,14748335,"X",17673425,17686988,"ENSG00000128610","7",122301303,122310691,"FEZF1","ortholog_one2one",57.2632
"1941","ENSGACG00000030904","fezf1","XIX",14742585,14748335,"XX",942000,953255,"ENSG00000128610","7",122301303,122310691,"FEZF1","ortholog_one2one",57.2632
"1942","ENSGACG00000030904","fezf1","XIX",14742585,14748335,"II",11882783,11892743,"ENSG00000128610","7",122301303,122310691,"FEZF1","ortholog_one2one",57.2632
"1943","ENSGACG00000030904","fezf1","XIX",14742585,14748335,"VII",4709754,4712747,"ENSG00000128610","7",122301303,122310691,"FEZF1","ortholog_one2one",57.2632
"1944","ENSGACG00000030904","fezf1","XIX",14742585,14748335,"JACDQR010000052.1",1,9920,"ENSG00000128610","7",122301303,122310691,"FEZF1","ortholog_one2one",57.2632
"1945","ENSGACG00000030904","fezf1","XIX",14742585,14748335,"XI",13054611,13063624,"ENSG00000128610","7",122301303,122310691,"FEZF1","ortholog_one2one",57.2632
"1946","ENSGACG00000030904","fezf1","XIX",14742585,14748335,"XIV",4940577,4966072,"ENSG00000128610","7",122301303,122310691,"FEZF1","ortholog_one2one",57.2632
"1947","ENSGACG00000030904","fezf1","XIX",14742585,14748335,"III",8852126,8856006,"ENSG00000128610","7",122301303,122310691,"FEZF1","ortholog_one2one",57.2632
"1948","ENSGACG00000030904","fezf1","XIX",14742585,14748335,"IV",6632245,6646924,"ENSG00000128610","7",122301303,122310691,"FEZF1","ortholog_one2one",57.2632
"1949","ENSGACG00000030904","fezf1","XIX",14742585,14748335,"XIV",11772804,11776699,"ENSG00000128610","7",122301303,122310691,"FEZF1","ortholog_one2one",57.2632
"1950","ENSGACG00000030904","fezf1","XIX",14742585,14748335,"X",5391417,5397295,"ENSG00000128610","7",122301303,122310691,"FEZF1","ortholog_one2one",57.2632
"1951","ENSGACG00000030904","fezf1","XIX",14742585,14748335,"XVII",14364608,14369679,"ENSG00000128610","7",122301303,122310691,"FEZF1","ortholog_one2one",57.2632
"1952","ENSGACG00000030904","fezf1","XIX",14742585,14748335,"XX",6900851,6915429,"ENSG00000128610","7",122301303,122310691,"FEZF1","ortholog_one2one",57.2632
"1953","ENSGACG00000030904","fezf1","XIX",14742585,14748335,"XXI",17256018,17263732,"ENSG00000128610","7",122301303,122310691,"FEZF1","ortholog_one2one",57.2632
"1954","ENSGACG00000030904","fezf1","XIX",14742585,14748335,"III",11240352,11241641,"ENSG00000128610","7",122301303,122310691,"FEZF1","ortholog_one2one",57.2632
"1955","ENSGACG00000030904","fezf1","XIX",14742585,14748335,"VIII",3529938,3533535,"ENSG00000128610","7",122301303,122310691,"FEZF1","ortholog_one2one",57.2632
"1956","ENSGACG00000030904","fezf1","XIX",14742585,14748335,"IX",5674239,5679143,"ENSG00000128610","7",122301303,122310691,"FEZF1","ortholog_one2one",57.2632
"1957","ENSGACG00000030904","fezf1","XIX",14742585,14748335,"XI",3361304,3364259,"ENSG00000128610","7",122301303,122310691,"FEZF1","ortholog_one2one",57.2632
"1958","ENSGACG00000008638","aass","XIX",14750252,14766712,"",NA,NA,"ENSG00000008311","7",122064583,122144308,"AASS","ortholog_one2one",65.0108
"1959","ENSGACG00000002019","","XIX",6971,16089,"VIII",14323449,14326619,"ENSG00000183655","15",85759326,85794925,"KLHL25","ortholog_one2one",84.7199
"1960","ENSGACG00000002019","","XIX",6971,16089,"XIV",2263089,2272403,"ENSG00000183655","15",85759326,85794925,"KLHL25","ortholog_one2one",84.7199
"1961","ENSGACG00000002019","","XIX",6971,16089,"XI",9900571,9903598,"ENSG00000183655","15",85759326,85794925,"KLHL25","ortholog_one2one",84.7199
"1962","ENSGACG00000002019","","XIX",6971,16089,"V",14819846,14822842,"ENSG00000183655","15",85759326,85794925,"KLHL25","ortholog_one2one",84.7199
"1963","ENSGACG00000002019","","XIX",6971,16089,"XI",9612335,9616273,"ENSG00000183655","15",85759326,85794925,"KLHL25","ortholog_one2one",84.7199
"1964","ENSGACG00000002032","","XIX",104625,175615,"XIII",7345486,7367690,"ENSG00000273540","15",86079871,87049169,"AGBL1","ortholog_one2one",46.8332
"1965","ENSGACG00000002032","","XIX",104625,175615,"XVIII",2688972,2699934,"ENSG00000273540","15",86079871,87049169,"AGBL1","ortholog_one2one",46.8332
"1966","ENSGACG00000002032","","XIX",104625,175615,"Y",10276050,10277815,"ENSG00000273540","15",86079871,87049169,"AGBL1","ortholog_one2one",46.8332
"1967","ENSGACG00000002032","","XIX",104625,175615,"XIX",10970688,10975172,"ENSG00000273540","15",86079871,87049169,"AGBL1","ortholog_one2one",46.8332
"1968","ENSGACG00000002032","","XIX",104625,175615,"XIX",11441850,11448705,"ENSG00000273540","15",86079871,87049169,"AGBL1","ortholog_one2one",46.8332
"1969","ENSGACG00000002032","","XIX",104625,175615,"VIII",15271278,15417061,"ENSG00000273540","15",86079871,87049169,"AGBL1","ortholog_one2one",46.8332
"1970","ENSGACG00000002032","","XIX",104625,175615,"VIII",15447938,15474102,"ENSG00000273540","15",86079871,87049169,"AGBL1","ortholog_one2one",46.8332
"1971","ENSGACG00000008577","","XIX",14854077,14875676,"",NA,NA,"ENSG00000105186","19",32597006,32676597,"ANKRD27","ortholog_one2one",52.8571
"1972","ENSGACG00000024625","","XIX",371651,374219,"X",7158410,7183473,"ENSG00000102981","16",67660946,67662774,"PARD6A","ortholog_one2one",47.8261
"1973","ENSGACG00000024625","","XIX",371651,374219,"XII",17165882,17185503,"ENSG00000102981","16",67660946,67662774,"PARD6A","ortholog_one2one",47.8261
"1974","ENSGACG00000008536","MLKL","XIX",14888514,14895751,"XIII",8769584,8793872,"ENSG00000168404","16",74671855,74700960,"MLKL","ortholog_one2one",34.8195
"1975","ENSGACG00000008536","MLKL","XIX",14888514,14895751,"III",466418,471260,"ENSG00000168404","16",74671855,74700960,"MLKL","ortholog_one2one",34.8195
"1976","ENSGACG00000008536","MLKL","XIX",14888514,14895751,"VII",23453775,23459906,"ENSG00000168404","16",74671855,74700960,"MLKL","ortholog_one2one",34.8195
"1977","ENSGACG00000008536","MLKL","XIX",14888514,14895751,"I",12950208,12962890,"ENSG00000168404","16",74671855,74700960,"MLKL","ortholog_one2one",34.8195
"1978","ENSGACG00000008536","MLKL","XIX",14888514,14895751,"VI",14531390,14547122,"ENSG00000168404","16",74671855,74700960,"MLKL","ortholog_one2one",34.8195
"1979","ENSGACG00000008536","MLKL","XIX",14888514,14895751,"XIII",455995,465960,"ENSG00000168404","16",74671855,74700960,"MLKL","ortholog_one2one",34.8195
"1980","ENSGACG00000008536","MLKL","XIX",14888514,14895751,"XII",3646699,3656712,"ENSG00000168404","16",74671855,74700960,"MLKL","ortholog_one2one",34.8195
"1981","ENSGACG00000008536","MLKL","XIX",14888514,14895751,"XVII",6076654,6090997,"ENSG00000168404","16",74671855,74700960,"MLKL","ortholog_one2one",34.8195
"1982","ENSGACG00000008536","MLKL","XIX",14888514,14895751,"XV",12431508,12443210,"ENSG00000168404","16",74671855,74700960,"MLKL","ortholog_one2one",34.8195
"1983","ENSGACG00000008536","MLKL","XIX",14888514,14895751,"III",9179229,9185985,"ENSG00000168404","16",74671855,74700960,"MLKL","ortholog_one2one",34.8195
"1984","ENSGACG00000008536","MLKL","XIX",14888514,14895751,"I",20026557,20054260,"ENSG00000168404","16",74671855,74700960,"MLKL","ortholog_one2one",34.8195
"1985","ENSGACG00000008536","MLKL","XIX",14888514,14895751,"VII",18683539,18704365,"ENSG00000168404","16",74671855,74700960,"MLKL","ortholog_one2one",34.8195
"1986","ENSGACG00000008536","MLKL","XIX",14888514,14895751,"I",10081256,10104770,"ENSG00000168404","16",74671855,74700960,"MLKL","ortholog_one2one",34.8195
"1987","ENSGACG00000008536","MLKL","XIX",14888514,14895751,"XIII",3107555,3124319,"ENSG00000168404","16",74671855,74700960,"MLKL","ortholog_one2one",34.8195
"1988","ENSGACG00000008536","MLKL","XIX",14888514,14895751,"VIII",16539202,16550331,"ENSG00000168404","16",74671855,74700960,"MLKL","ortholog_one2one",34.8195
"1989","ENSGACG00000008536","MLKL","XIX",14888514,14895751,"XV",14775680,14787188,"ENSG00000168404","16",74671855,74700960,"MLKL","ortholog_one2one",34.8195
"1990","ENSGACG00000008536","MLKL","XIX",14888514,14895751,"XVI",11734716,11742857,"ENSG00000168404","16",74671855,74700960,"MLKL","ortholog_one2one",34.8195
"1991","ENSGACG00000008536","MLKL","XIX",14888514,14895751,"IV",22798758,22826041,"ENSG00000168404","16",74671855,74700960,"MLKL","ortholog_one2one",34.8195
"1992","ENSGACG00000008536","MLKL","XIX",14888514,14895751,"XXI",750185,751875,"ENSG00000168404","16",74671855,74700960,"MLKL","ortholog_one2one",34.8195
"1993","ENSGACG00000008536","MLKL","XIX",14888514,14895751,"XII",2495722,2508769,"ENSG00000168404","16",74671855,74700960,"MLKL","ortholog_one2one",34.8195
"1994","ENSGACG00000008536","MLKL","XIX",14888514,14895751,"VII",3222949,3238139,"ENSG00000168404","16",74671855,74700960,"MLKL","ortholog_one2one",34.8195
"1995","ENSGACG00000008536","MLKL","XIX",14888514,14895751,"IX",3164413,3172829,"ENSG00000168404","16",74671855,74700960,"MLKL","ortholog_one2one",34.8195
"1996","ENSGACG00000008536","MLKL","XIX",14888514,14895751,"XVI",10073657,10092452,"ENSG00000168404","16",74671855,74700960,"MLKL","ortholog_one2one",34.8195
"1997","ENSGACG00000008536","MLKL","XIX",14888514,14895751,"III",7931644,7939730,"ENSG00000168404","16",74671855,74700960,"MLKL","ortholog_one2one",34.8195
"1998","ENSGACG00000008536","MLKL","XIX",14888514,14895751,"XIX",13486659,13508154,"ENSG00000168404","16",74671855,74700960,"MLKL","ortholog_one2one",34.8195
"1999","ENSGACG00000008536","MLKL","XIX",14888514,14895751,"VII",10613226,10640475,"ENSG00000168404","16",74671855,74700960,"MLKL","ortholog_one2one",34.8195
"2000","ENSGACG00000008536","MLKL","XIX",14888514,14895751,"III",16082762,16102762,"ENSG00000168404","16",74671855,74700960,"MLKL","ortholog_one2one",34.8195
"2001","ENSGACG00000008536","MLKL","XIX",14888514,14895751,"VII",21774215,21782740,"ENSG00000168404","16",74671855,74700960,"MLKL","ortholog_one2one",34.8195
"2002","ENSGACG00000008536","MLKL","XIX",14888514,14895751,"I",8309329,8342497,"ENSG00000168404","16",74671855,74700960,"MLKL","ortholog_one2one",34.8195
"2003","ENSGACG00000008536","MLKL","XIX",14888514,14895751,"XIII",18200574,18254096,"ENSG00000168404","16",74671855,74700960,"MLKL","ortholog_one2one",34.8195
"2004","ENSGACG00000008536","MLKL","XIX",14888514,14895751,"VII",1967477,1973083,"ENSG00000168404","16",74671855,74700960,"MLKL","ortholog_one2one",34.8195
"2005","ENSGACG00000008536","MLKL","XIX",14888514,14895751,"XIX",8348942,8352629,"ENSG00000168404","16",74671855,74700960,"MLKL","ortholog_one2one",34.8195
"2006","ENSGACG00000008536","MLKL","XIX",14888514,14895751,"Y",13726477,13728358,"ENSG00000168404","16",74671855,74700960,"MLKL","ortholog_one2one",34.8195
"2007","ENSGACG00000008531","rfwd3","XIX",14897065,14904838,"",NA,NA,"ENSG00000168411","16",74621399,74666877,"RFWD3","ortholog_one2one",31.0078
"2008","ENSGACG00000034219","","XIX",530459,533041,"X",3880103,3888943,"ENSG00000166822","16",75443054,75465497,"TMEM170A","ortholog_one2one",59.0278
"2009","ENSGACG00000000483","plcg2","XIX",533950,548948,"XI",6528235,6577653,"ENSG00000197943","16",81738248,81962685,"PLCG2","ortholog_one2one",57.1542
"2010","ENSGACG00000000483","plcg2","XIX",533950,548948,"VII",8017915,8051757,"ENSG00000197943","16",81738248,81962685,"PLCG2","ortholog_one2one",57.1542
"2011","ENSGACG00000000483","plcg2","XIX",533950,548948,"XVIII",14075852,14140168,"ENSG00000197943","16",81738248,81962685,"PLCG2","ortholog_one2one",57.1542
"2012","ENSGACG00000000483","plcg2","XIX",533950,548948,"VI",17266562,17283075,"ENSG00000197943","16",81738248,81962685,"PLCG2","ortholog_one2one",57.1542
"2013","ENSGACG00000000483","plcg2","XIX",533950,548948,"XVI",16702817,16738910,"ENSG00000197943","16",81738248,81962685,"PLCG2","ortholog_one2one",57.1542
"2014","ENSGACG00000000483","plcg2","XIX",533950,548948,"XVI",6232389,6244460,"ENSG00000197943","16",81738248,81962685,"PLCG2","ortholog_one2one",57.1542
"2015","ENSGACG00000000483","plcg2","XIX",533950,548948,"I",21258553,21277777,"ENSG00000197943","16",81738248,81962685,"PLCG2","ortholog_one2one",57.1542
"2016","ENSGACG00000000483","plcg2","XIX",533950,548948,"XV",3134406,3150447,"ENSG00000197943","16",81738248,81962685,"PLCG2","ortholog_one2one",57.1542
"2017","ENSGACG00000000483","plcg2","XIX",533950,548948,"XVIII",14142214,14185265,"ENSG00000197943","16",81738248,81962685,"PLCG2","ortholog_one2one",57.1542
"2018","ENSGACG00000000483","plcg2","XIX",533950,548948,"VIII",4355388,4373842,"ENSG00000197943","16",81738248,81962685,"PLCG2","ortholog_one2one",57.1542
"2019","ENSGACG00000000483","plcg2","XIX",533950,548948,"I",11199686,11241878,"ENSG00000197943","16",81738248,81962685,"PLCG2","ortholog_one2one",57.1542
"2020","ENSGACG00000000483","plcg2","XIX",533950,548948,"XII",20460487,20493785,"ENSG00000197943","16",81738248,81962685,"PLCG2","ortholog_one2one",57.1542
"2021","ENSGACG00000000483","plcg2","XIX",533950,548948,"XX",4183967,4207230,"ENSG00000197943","16",81738248,81962685,"PLCG2","ortholog_one2one",57.1542
"2022","ENSGACG00000000483","plcg2","XIX",533950,548948,"X",11712968,11730904,"ENSG00000197943","16",81738248,81962685,"PLCG2","ortholog_one2one",57.1542
"2023","ENSGACG00000000483","plcg2","XIX",533950,548948,"V",11794883,11841212,"ENSG00000197943","16",81738248,81962685,"PLCG2","ortholog_one2one",57.1542
"2024","ENSGACG00000000483","plcg2","XIX",533950,548948,"XIX",12908776,12919023,"ENSG00000197943","16",81738248,81962685,"PLCG2","ortholog_one2one",57.1542
"2025","ENSGACG00000000483","plcg2","XIX",533950,548948,"XVII",8537907,8547287,"ENSG00000197943","16",81738248,81962685,"PLCG2","ortholog_one2one",57.1542
"2026","ENSGACG00000000483","plcg2","XIX",533950,548948,"V",2061873,2076290,"ENSG00000197943","16",81738248,81962685,"PLCG2","ortholog_one2one",57.1542
"2027","ENSGACG00000000483","plcg2","XIX",533950,548948,"XI",7402306,7417863,"ENSG00000197943","16",81738248,81962685,"PLCG2","ortholog_one2one",57.1542
